Player1,Player2,Player3,Player4
Smart_BaseAI,Smart_BaseAI,Smart_BaseAI,Smart_HeartFeatureAI
100,99,75,86
66,92,26,104
86,49,110,79
99,69,108,84
63,110,75,76
31,94,54,109
68,113,83,24
62,51,114,97
103,44,64,113
117,91,100,88
52,114,63,23
109,16,55,36
106,74,45,99
100,85,97,78
36,89,27,100
90,57,93,120
108,74,87,91
102,27,68,55
103,83,88,86
90,96,103,71
71,112,54,87
80,82,51,111
65,73,102,48
75,52,109,52
86,80,118,76
36,92,52,108
103,73,80,104
79,54,112,79
93,57,53,121
88,71,101,28
109,64,52,27
91,83,81,105
81,117,75,87
104,75,45,64
27,33,15,105
65,36,81,106
78,88,80,114
115,104,61,44
16,102,67,67
93,106,68,93
74,97,113,76
74,115,99,36
65,66,88,105
90,96,84,126
103,98,98,25
121,95,84,60
32,106,26,52
14,54,107,77
61,68,16,107
66,102,71,85
125,26,75,62
85,91,84,100
85,111,74,90
44,51,105,88
51,103,44,54
61,116,124,95
86,63,101,74
49,92,72,111
31,91,109,57
76,62,101,85
27,109,93,59
54,105,72,93
64,108,39,41
77,75,104,68
65,104,72,83
49,23,44,100
33,77,69,109
63,111,41,109
70,94,83,113
121,68,69,66
102,88,77,93
67,106,77,38
103,60,98,27
79,39,102,68
27,117,59,85
57,91,67,109
118,48,68,54
94,109,54,31
119,80,12,77
42,52,101,57
113,71,93,83
103,86,63,36
80,80,58,106
78,105,58,83
109,73,37,69
75,112,66,71
88,59,105,72
92,72,85,111
62,67,84,111
77,72,71,104
107,93,28,24
44,47,110,87
62,65,101,96
60,121,89,90
75,76,71,102
96,75,88,101
44,32,113,27
63,56,87,118
113,84,56,71
67,101,91,65
131,98,79,88
58,52,106,36
114,84,92,34
50,25,101,40
40,119,32,61
73,114,86,87
110,75,30,73
47,112,71,58
93,113,47,35
47,78,82,117
56,103,73,92
52,59,108,69
46,89,107,82
82,102,95,45
55,41,105,87
48,32,51,121
54,114,47,37
90,54,124,56
61,103,107,53
105,84,104,67
73,83,79,125
93,106,38,51
54,67,98,105
93,90,100,77
87,102,76,23
73,66,78,107
72,58,108,86
105,97,70,52
87,123,56,94
90,99,113,58
53,53,105,77
76,41,105,66
118,55,61,54
84,53,108,43
57,49,69,113
100,97,88,111
47,72,115,90
67,72,124,97
99,67,113,81
109,47,125,115
17,107,60,68
33,21,57,105
114,68,99,79
38,100,25,17
108,92,34,54
102,77,87,94
81,49,108,86
101,61,33,21
67,100,39,46
91,46,110,113
63,60,113,52
97,115,90,94
39,114,58,41
52,132,30,74
61,105,85,73
56,72,103,57
31,89,96,108
81,42,108,57
100,37,66,49
19,45,121,31
47,67,74,100
104,81,50,125
30,85,66,107
88,118,61,57
63,101,49,39
40,82,102,64
68,93,111,88
63,18,94,113
70,70,104,44
82,104,69,69
50,100,89,85
87,84,84,105
93,49,132,50
31,72,102,47
40,73,102,73
59,45,106,78
57,81,101,85
71,97,109,47
43,106,62,77
124,39,19,106
55,113,28,92
89,31,54,114
78,85,23,102
82,81,51,110
76,85,117,82
51,79,47,111
120,33,8,55
72,91,102,95
51,68,119,50
106,98,47,73
67,115,64,78
120,44,40,84
13,41,94,104
40,79,62,107
114,41,50,47
49,102,57,44
42,111,114,57
57,87,119,97
113,90,83,74
52,104,89,79
76,80,57,111
50,111,101,98
77,103,67,77
55,101,88,8
67,50,69,102
52,123,85,100
91,107,58,68
36,41,56,119
53,104,35,60
110,101,97,52
92,60,68,104
22,65,97,104
48,67,102,35
108,62,81,37
62,100,74,52
102,89,72,61
109,56,89,70
82,18,107,117
83,78,41,122
102,86,43,57
104,87,61,36
59,101,62,102
85,22,42,103
51,109,73,91
111,104,85,96
86,76,111,87
68,73,108,39
100,55,45,16
101,16,20,43
23,104,63,26
102,104,89,101
37,76,99,112
96,105,53,70
87,100,38,63
103,107,91,95
45,94,47,102
107,114,32,71
120,68,92,80
129,92,106,69
63,83,74,104
71,109,98,118
97,92,111,60
