Player1,Player2,Player3,Player4
Smart_BaseAI,Smart_BaseAI,Smart_BaseAI,Smart_HeartFeatureAI
113,98,58,91
70,97,52,105
70,40,62,116
45,111,54,42
85,113,34,56
99,113,25,87
38,26,41,111
66,81,40,101
100,66,97,61
98,52,89,121
44,72,56,116
114,73,86,51
98,79,79,104
71,109,58,50
53,94,93,120
76,54,50,108
112,83,66,135
32,74,113,105
54,101,40,57
125,115,124,68
58,102,80,84
66,85,35,102
93,34,45,116
40,51,36,125
49,68,64,107
22,106,63,61
43,61,41,107
23,36,109,12
65,98,50,111
70,115,12,19
47,124,89,100
76,51,106,55
65,72,67,120
11,22,8,103
109,41,87,87
56,12,111,73
83,76,100,65
84,82,102,56
45,74,55,114
42,31,108,71
121,72,48,47
29,34,42,111
45,88,18,101
77,112,99,36
69,90,33,132
47,46,118,77
17,100,53,82
128,13,87,96
29,11,38,102
43,127,28,54
73,69,111,71
56,87,50,131
107,130,97,98
57,67,26,102
26,51,17,122
48,70,64,106
82,28,100,78
44,73,24,111
8,46,36,126
108,72,35,37
63,66,78,117
23,3,118,72
44,78,66,100
101,23,62,66
88,65,103,104
32,26,107,15
56,33,85,114
68,95,49,112
28,59,42,123
38,17,61,100
74,113,85,88
61,46,74,107
79,68,91,122
87,105,48,84
110,72,44,98
56,83,81,104
38,106,71,73
57,100,50,81
89,104,72,59
19,102,67,28
60,83,80,101
74,109,75,66
43,41,111,57
107,48,65,104
25,53,71,103
62,82,68,112
69,78,107,70
61,42,63,122
47,66,32,107
65,29,51,107
61,28,62,101
69,22,51,110
40,12,102,62
81,67,73,103
26,6,105,43
91,92,101,76
68,59,49,112
47,68,78,131
64,58,76,126
100,53,49,86
48,32,95,113
25,116,86,97
96,24,51,117
106,130,72,124
74,88,45,117
27,111,73,77
44,83,54,107
20,41,73,118
133,98,123,114
90,35,106,57
92,60,61,111
17,25,102,36
91,38,9,114
46,43,6,121
83,41,22,106
31,100,38,83
70,97,42,115
34,73,58,123
22,105,29,60
79,33,85,127
93,35,43,117
100,48,28,40
19,33,100,64
38,104,31,43
66,104,94,96
90,72,87,111
1,53,59,103
92,59,110,63
108,74,71,71
94,101,71,58
69,63,100,56
65,65,106,52
54,50,102,46
39,91,87,107
46,69,106,103
48,90,50,100
58,57,91,118
17,65,94,112
37,18,59,102
61,88,23,116
42,102,57,123
4,49,43,120
54,24,64,110
45,48,47,112
49,101,95,115
63,96,63,102
105,77,27,79
73,82,110,95
53,60,64,111
55,63,61,109
25,29,59,103
43,2,31,104
57,57,68,106
115,108,53,84
87,33,62,106
74,88,91,107
90,92,123,91
102,67,40,115
58,67,59,104
6,57,87,102
77,33,74,104
108,74,88,54
75,32,109,36
108,89,84,79
128,72,85,75
85,110,105,96
48,20,34,114
94,31,52,111
104,87,76,57
115,82,87,76
14,48,50,104
109,63,65,51
89,44,74,117
106,48,56,78
51,36,14,115
55,96,114,95
80,88,46,110
97,76,49,102
87,75,54,108
49,76,93,106
23,108,17,68
71,32,100,85
108,73,63,116
105,110,101,44
88,37,85,114
37,39,103,37
77,100,100,83
73,112,54,13
74,109,64,41
86,79,114,81
82,100,39,67
23,39,78,112
118,99,68,75
81,72,70,101
87,31,33,101
105,65,56,62
45,88,102,89
74,70,109,107
77,117,54,76
41,35,69,107
88,28,93,115
53,44,46,109
40,51,64,133
65,54,100,69
94,64,99,103
115,68,86,91
52,50,105,117
106,97,71,86
122,89,128,57
111,92,60,97
60,70,118,76
36,2,40,102
92,92,75,101
109,83,42,54
41,11,16,112
96,53,109,102
24,88,37,103
106,81,96,41
47,71,100,70
103,17,50,118
56,55,75,102
34,56,41,121
80,71,107,30
75,60,84,105
34,84,110,96
101,44,73,70
101,70,47,70
73,107,48,24
117,77,70,96
67,50,114,93
69,116,81,94
57,60,90,117
62,97,58,107
53,89,92,126
74,121,63,102
22,50,8,100
79,89,90,102
72,49,61,106
35,89,62,102
70,66,86,102
80,109,53,46
57,87,111,69
52,56,31,113
64,63,56,105
40,52,57,103
92,104,32,132
109,37,73,69
60,61,90,113
116,46,16,38
61,65,75,123
12,29,39,100
37,37,37,105
44,42,27,103
100,50,91,83
49,40,101,98
41,109,114,96
70,42,62,114
72,22,57,101
114,42,65,103
112,65,88,95
52,43,71,122
43,57,39,113
10,70,22,114
39,69,74,106
30,30,55,101
97,60,110,93
58,99,106,97
113,74,44,21
65,73,47,103
69,85,64,106
25,30,47,114
84,100,89,87
20,41,80,111
100,81,91,88
45,47,129,67
119,108,74,59
73,27,86,102
51,100,94,115
85,49,80,110
122,70,87,117
52,82,41,113
57,24,57,114
87,116,83,110
26,48,70,108
55,99,69,101
100,75,67,82
126,75,88,71
62,113,51,62
63,38,86,101
36,64,73,115
125,57,98,44
25,94,103,30
68,90,74,128
78,42,80,124
53,104,74,57
44,29,22,121
83,96,76,105
97,77,73,113
73,77,94,116
87,72,104,97
63,103,81,41
79,42,115,52
44,33,101,38
65,49,34,104
59,46,41,106
87,60,104,73
44,100,78,102
91,93,65,111
50,46,79,113
101,28,50,109
32,13,32,103
73,96,114,41
58,42,85,103
88,42,78,116
111,103,89,93
79,105,69,71
68,87,66,103
61,38,41,112
103,103,63,91
87,45,51,105
23,47,74,108
61,57,112,58
114,82,45,83
51,114,42,81
40,102,65,81
36,24,85,107
73,86,107,94
22,105,72,53
41,31,127,53
78,76,28,106
76,99,103,82
32,68,34,118
84,70,84,122
58,67,49,114
92,85,69,114
68,116,100,76
53,37,81,117
90,70,109,19
34,31,13,102
58,40,72,118
93,52,35,108
53,68,55,112
99,45,104,40
75,66,77,106
106,94,66,94
55,75,101,57
14,61,65,112
109,62,35,46
36,51,64,101
49,43,19,105
92,108,94,30
80,27,80,101
39,57,56,100
60,91,105,104
113,65,75,71
30,33,49,104
113,64,27,48
85,77,107,91
68,65,88,103
87,75,86,112
59,48,117,100
108,42,39,63
25,4,86,101
87,77,60,100
102,86,35,65
91,102,26,69
73,62,10,107
17,59,58,118
18,86,112,72
66,61,100,97
121,75,76,16
65,103,52,68
101,47,52,52
34,101,99,54
89,75,57,103
113,93,97,21
55,70,62,101
111,56,69,88
85,66,73,100
111,46,73,94
41,31,74,106
61,45,71,111
31,32,16,101
63,95,117,85
59,44,108,77
100,89,80,91
71,34,40,107
