Player1,Player2,Player3,Player4
Smart_BaseAI,Smart_BaseAI,Smart_BaseAI,Smart_VoidFeatureAI
92,128,94,82
36,31,10,103
52,44,51,105
96,106,51,71
82,55,82,105
54,26,32,104
60,86,39,103
95,48,100,117
101,38,6,35
102,73,67,46
46,85,43,114
38,87,49,114
60,40,47,105
77,112,50,49
106,95,89,70
56,29,82,121
44,60,35,113
115,49,92,104
59,16,51,126
23,22,109,62
31,104,47,106
105,61,97,97
80,101,87,56
75,57,81,111
107,57,75,85
101,46,52,17
118,80,40,86
59,30,52,111
33,34,76,109
50,33,69,100
41,31,83,133
89,69,84,118
20,102,86,80
48,57,28,119
30,85,73,100
37,61,11,107
61,19,36,100
27,47,65,113
12,32,52,120
60,109,71,84
48,81,103,92
69,101,93,97
112,55,103,54
117,66,23,82
51,13,14,102
42,104,86,92
65,40,10,101
103,75,66,80
30,61,113,84
71,83,68,102
74,91,52,107
79,69,27,113
42,76,69,101
59,44,46,103
79,59,9,105
42,62,40,108
34,77,92,121
79,105,40,100
67,80,34,107
31,68,67,122
67,49,127,81
35,64,12,105
70,108,55,55
87,101,34,102
80,103,88,89
106,89,102,63
72,54,124,74
83,52,83,106
57,59,36,100
37,48,23,108
66,97,54,107
70,30,113,75
92,85,114,69
73,58,101,92
96,100,78,86
74,10,60,108
79,80,102,63
40,78,118,88
86,31,29,106
48,93,74,109
46,60,41,105
60,79,44,105
98,111,55,96
54,39,108,87
55,45,41,111
54,118,84,32
48,68,59,113
89,39,110,50
65,60,48,115
103,62,68,91
40,40,52,120
11,57,7,105
115,61,102,46
75,74,68,107
21,100,37,94
97,27,24,104
101,50,75,98
105,58,20,33
56,52,115,29
104,26,72,86
5,66,77,104
108,64,60,92
59,60,63,106
87,83,44,110
57,59,101,107
113,44,49,46
34,68,105,81
102,91,47,84
63,109,61,91
46,86,56,100
82,106,43,93
89,50,79,106
77,119,68,132
39,77,63,109
103,71,57,93
58,42,76,112
66,101,32,89
