Player1,Player2,Player3,Player4
Smart_BaseAI,Smart_BaseAI,Smart_BaseAI,Smart_VoidFeatureAI
41,89,48,110
88,97,118,93
106,70,87,97
112,73,70,69
13,21,0,110
48,12,18,102
77,42,108,97
28,12,37,103
55,57,33,107
72,69,39,108
75,61,75,113
42,39,58,113
61,52,61,114
72,77,118,57
26,24,29,101
26,24,92,110
30,35,127,96
26,103,74,85
32,39,70,111
88,71,84,117
49,101,98,40
102,79,65,78
107,39,91,87
60,37,52,103
105,92,53,38
37,13,4,126
107,68,74,111
46,55,51,100
65,114,86,59
40,52,60,100
100,31,21,100
91,42,54,101
98,35,90,101
92,73,23,100
7,40,11,122
63,90,35,100
99,109,80,72
71,92,48,113
118,40,57,37
82,50,34,122
23,20,23,114
17,105,92,2
42,71,112,99
78,47,55,108
99,39,49,101
89,78,89,104
70,14,22,110
115,55,56,134
25,41,36,114
72,73,102,77
115,104,30,75
63,53,103,33
71,7,62,112
51,37,15,113
49,47,49,107
55,67,100,102
115,17,44,40
93,92,109,66
82,15,42,113
32,35,45,104
70,44,45,129
97,69,86,108
9,85,58,100
52,60,75,101
27,46,102,41
42,42,65,103
58,69,112,49
102,83,23,80
135,38,112,111
89,34,97,104
87,73,59,105
62,48,67,111
81,91,44,108
124,98,61,77
12,107,51,82
108,76,74,66
77,38,100,109
45,23,118,102
45,73,33,101
28,55,77,128
93,70,105,92
109,58,90,67
34,35,30,117
103,65,22,62
46,74,124,44
51,39,80,118
109,37,65,77
59,108,40,45
53,74,25,100
64,4,38,110
68,94,111,87
43,78,106,97
27,68,81,112
70,111,101,78
45,35,63,109
23,22,68,103
89,115,96,60
44,42,89,113
18,69,101,64
106,92,72,54
71,70,78,105
57,96,111,96
23,8,28,121
59,45,103,117
49,101,60,78
56,106,28,26
80,111,81,88
63,60,95,106
79,81,94,106
115,56,32,49
71,113,93,47
103,51,50,84
16,32,28,104
103,76,92,89
94,104,58,32
49,111,68,24
132,88,58,46
90,88,34,112
100,51,47,90
114,7,40,91
95,65,63,101
58,74,76,116
65,70,106,83
104,35,80,105
109,101,21,93
101,42,37,72
22,14,35,109
68,89,100,103
58,65,3,126
101,61,96,66
36,65,51,100
73,64,50,101
21,52,78,101
46,76,57,109
75,112,105,68
68,74,42,104
61,79,114,34
26,40,35,115
75,35,31,111
104,42,64,78
104,85,76,59
93,59,83,125
112,96,72,44
100,70,18,100
44,82,40,122
75,58,75,116
73,63,49,103
68,86,15,119
87,55,41,105
79,44,25,104
41,25,27,123
57,36,101,58
73,26,80,109
46,38,19,113
51,22,39,104
21,73,48,110
65,113,68,78
51,87,50,100
5,23,40,112
110,36,28,42
60,117,82,101
60,103,72,53
105,38,49,60
32,80,40,100
82,63,69,110
55,8,14,103
100,20,74,94
109,99,62,90
41,55,56,100
101,69,75,79
43,21,46,106
74,61,134,55
94,64,112,90
72,80,103,69
44,21,36,115
88,70,117,49
57,63,100,104
96,93,67,104
77,90,113,116
77,50,114,83
85,110,97,32
24,9,37,110
72,76,37,103
69,37,45,101
21,12,44,103
85,29,37,101
33,51,104,100
2,47,58,109
45,26,34,111
53,55,70,110
56,60,57,115
13,107,79,53
52,84,80,108
83,76,95,106
52,70,58,108
71,115,88,86
47,14,34,121
70,69,81,104
100,80,48,96
91,89,95,121
91,93,113,99
92,102,88,114
70,41,29,112
131,78,70,9
92,74,108,122
66,120,99,75
35,99,102,52
55,41,18,102
75,72,63,114
109,67,17,95
52,27,34,103
101,102,76,81
28,38,41,109
73,65,47,103
24,31,16,109
8,8,22,106
111,45,32,64
63,64,16,109
48,49,19,100
90,93,100,77
24,61,104,99
111,87,75,87
37,63,50,102
101,71,63,17
58,29,60,105
46,66,106,106
100,109,104,83
86,33,100,105
28,109,55,96
108,67,103,46
26,38,49,103
80,55,99,126
72,37,108,71
47,45,76,120
10,62,107,73
49,77,60,102
8,58,84,102
36,57,10,113
40,44,104,100
61,71,53,103
81,29,63,115
102,48,50,88
95,78,43,108
63,67,46,112
54,19,34,109
89,87,73,111
54,58,95,117
106,24,43,79
56,23,56,117
88,60,60,116
100,52,57,79
86,92,93,125
88,44,51,105
85,67,115,57
73,90,56,105
110,80,104,66
56,57,34,105
64,35,48,105
25,61,47,119
99,104,86,107
101,98,53,108
85,105,61,109
111,80,69,100
75,105,76,68
58,115,54,97
85,84,71,120
42,119,120,115
123,33,129,111
58,56,36,102
63,64,57,104
51,22,70,109
16,64,58,114
31,101,75,45
51,99,57,117
72,17,62,101
50,36,54,112
81,111,95,73
58,71,50,109
59,129,77,95
87,38,79,120
41,107,76,100
100,47,102,75
33,79,34,106
56,59,66,107
84,79,78,119
114,108,69,69
84,108,53,79
74,85,102,99
94,82,65,119
9,14,14,107
102,29,59,62
46,118,45,43
112,47,56,37
73,102,48,101
113,28,111,108
57,101,93,109
69,82,91,118
81,75,30,102
51,43,55,103
65,91,110,58
55,66,64,103
58,47,40,107
77,45,73,129
95,63,91,111
70,43,39,100
73,47,104,28
73,108,67,76
24,41,111,76
45,28,63,116
95,58,67,104
65,33,52,102
49,88,67,120
44,56,116,36
60,28,26,102
98,62,110,90
110,60,57,97
111,42,85,86
93,75,104,88
40,61,103,120
103,71,57,93
56,66,53,113
58,19,59,116
72,25,81,110
103,88,66,67
