Player1,Player2,Player3,Player4
Smart_BaseAI,Smart_BaseAI,Smart_BaseAI,Smart_VoidFeatureAI
47,60,74,107
104,88,113,55
101,89,38,96
69,57,59,103
29,117,22,48
60,103,67,58
21,12,101,46
52,39,79,118
60,80,97,123
103,58,71,56
103,64,57,100
109,45,40,94
103,59,54,72
69,94,105,128
43,41,57,111
101,39,22,90
81,107,76,24
25,45,65,117
104,29,82,73
38,41,61,112
88,15,74,111
56,103,44,85
39,21,54,102
44,26,42,104
67,30,54,101
22,104,39,87
79,121,66,94
42,15,51,108
62,52,34,104
39,26,39,112
82,106,40,96
60,42,112,110
69,92,109,90
128,53,76,67
84,102,76,62
59,29,116,84
74,94,15,105
73,91,52,108
33,61,52,106
48,48,91,101
100,73,22,93
75,90,72,123
41,111,104,104
67,44,101,112
36,125,76,87
40,126,88,70
97,124,76,99
75,100,61,88
110,60,99,55
58,35,54,105
27,65,102,94
102,68,53,65
91,88,53,128
96,83,42,103
17,102,69,28
108,56,63,97
29,41,31,115
47,77,54,110
83,31,34,104
44,39,101,68
82,56,48,102
55,9,63,125
101,69,94,96
54,115,60,95
47,80,24,101
89,78,43,114
92,30,98,104
36,43,97,112
48,14,37,117
72,77,72,103
38,51,26,101
78,106,68,72
49,113,69,93
97,106,84,73
23,36,11,110
42,81,60,105
91,68,101,28
107,75,77,29
130,63,76,91
68,88,100,104
25,20,31,104
54,119,100,51
108,56,85,75
43,49,18,106
79,74,69,102
103,121,104,68
39,46,27,104
88,81,68,123
98,38,65,123
62,66,45,115
44,34,26,112
35,80,24,113
90,53,129,52
109,98,94,95
16,22,28,114
34,60,44,114
28,36,16,100
113,45,102,64
76,56,41,115
67,55,96,106
70,42,105,71
36,20,20,104
31,42,36,107
45,80,18,109
77,69,104,74
22,8,43,107
53,23,26,114
108,100,98,54
8,28,32,112
62,20,29,105
100,26,103,23
31,24,14,111
52,62,38,100
48,41,18,109
51,22,121,58
113,48,56,71
68,73,33,114
45,85,55,103
104,118,108,66
92,23,60,113
56,61,69,102
95,94,61,110
111,62,125,134
51,57,70,110
96,66,91,107
54,86,38,110
89,63,28,108
35,31,14,100
43,43,49,117
63,48,75,102
57,16,36,107
77,50,37,124
46,103,61,6
79,49,44,116
61,79,30,118
38,53,24,101
77,40,54,117
33,105,65,85
55,93,106,70
62,87,106,33
83,24,63,118
48,104,76,96
96,98,126,76
51,47,50,104
86,47,53,102
107,54,11,80
111,53,93,67
111,104,82,63
58,37,81,112
114,16,53,69
88,52,111,73
107,39,33,73
127,93,54,86
6,66,71,109
83,46,15,108
13,48,84,107
53,89,77,105
86,29,25,112
115,10,64,63
101,99,93,103
80,114,40,90
0,74,30,112
83,53,112,112
25,67,51,109
81,103,69,107
43,29,30,114
46,15,11,108
58,26,59,109
89,76,108,87
19,91,64,114
4,26,11,103
34,40,56,122
49,81,51,107
98,66,100,96
105,67,78,74
23,32,23,102
31,100,97,96
38,60,113,5
42,35,101,110
38,29,9,104
118,94,40,72
32,46,19,119
74,48,90,112
19,40,19,102
58,77,23,130
69,25,102,92
71,79,98,112
98,69,84,109
60,80,44,104
67,76,39,106
100,80,99,45
84,60,77,103
83,38,118,85
15,102,30,69
98,96,100,102
23,68,80,117
86,90,72,112
69,80,120,91
98,93,99,106
81,57,80,106
51,82,85,106
116,100,87,93
64,37,86,101
61,63,59,105
58,120,98,84
86,66,104,68
54,86,63,121
83,100,77,100
72,103,86,99
62,103,1,50
26,65,67,130
87,19,96,122
22,81,40,109
66,108,49,65
53,27,63,109
62,102,116,116
71,39,76,102
38,36,51,127
109,24,20,99
91,89,104,76
56,43,101,88
86,95,113,102
8,109,24,39
50,28,17,121
28,97,56,107
75,17,94,102
82,70,104,68
56,54,34,108
28,62,94,104
59,87,68,110
49,100,48,55
104,71,80,33
100,73,69,82
22,26,30,102
45,21,45,105
105,79,65,111
86,25,72,105
54,17,34,111
41,54,38,119
52,23,39,102
72,91,83,114
75,106,45,98
102,76,86,60
106,112,102,76
112,72,40,64
72,39,31,110
75,106,71,36
38,56,106,88
7,4,32,101
62,33,80,113
28,68,123,105
82,72,68,102
61,48,71,108
56,59,71,102
103,11,30,72
58,87,128,87
15,42,43,116
62,85,60,117
38,40,23,115
31,71,46,104
21,12,44,103
32,3,76,105
74,29,77,108
68,18,63,103
125,86,82,31
51,42,14,109
8,100,54,90
107,52,18,39
118,82,94,102
13,33,31,103
60,33,59,100
28,90,109,25
71,65,32,120
71,33,77,107
29,46,35,106
9,57,29,121
96,34,44,114
87,104,119,50
50,47,31,124
68,110,7,67
29,17,69,101
37,36,7,100
61,54,58,115
38,102,31,81
43,55,43,111
92,44,40,112
73,37,103,39
93,98,84,121
17,11,49,103
89,34,102,99
91,110,57,66
104,50,39,95
79,62,60,123
51,101,60,40
110,52,61,65
63,86,37,102
65,2,85,100
100,97,80,119
25,86,22,119
80,59,31,118
92,101,92,39
68,106,58,92
1,17,102,24
92,74,51,107
84,80,100,96
18,26,105,67
30,80,42,100
91,101,81,51
64,105,67,88
51,24,109,68
61,51,29,111
21,101,94,36
17,36,48,115
115,69,46,22
14,64,37,101
121,85,72,82
91,14,31,116
35,55,111,87
48,120,50,70
72,68,69,115
32,106,49,65
49,99,111,65
76,88,115,81
30,72,77,109
