Player1,Player2,Player3,Player4
Smart_BaseAI,Smart_BaseAI,Smart_BaseAI,Smart_VoidFeatureAI
73,56,35,124
91,77,100,20
55,107,78,84
89,74,52,109
41,56,15,104
112,43,33,28
35,72,100,81
32,25,46,113
72,51,85,116
68,56,75,125
72,101,13,66
52,92,70,110
45,104,47,20
49,53,86,100
100,63,34,55
100,107,89,100
47,57,43,105
94,90,62,114
37,33,28,118
99,104,96,97
22,82,73,111
19,72,55,106
31,41,57,123
11,53,10,106
71,109,48,96
62,108,30,52
108,64,61,55
42,70,107,105
21,66,63,102
26,53,53,120
115,86,62,61
49,42,25,100
62,106,40,80
19,15,67,115
37,55,22,102
73,100,99,88
99,105,9,75
28,33,54,101
110,20,74,84
22,96,109,61
16,17,62,121
94,100,108,58
78,14,78,118
42,31,30,113
40,58,7,111
104,72,23,53
61,96,87,116
62,53,62,111
88,61,62,113
58,43,50,101
101,57,55,75
27,22,64,103
28,46,35,107
42,95,101,86
47,26,48,131
32,4,32,112
58,24,112,22
35,81,21,115
66,107,75,112
37,36,28,115
104,61,28,59
103,24,92,69
22,89,39,102
59,51,23,119
80,102,4,102
22,5,8,109
101,89,51,83
6,36,28,110
62,39,84,103
23,110,56,99
5,114,28,33
30,48,72,102
90,73,104,57
21,7,30,122
23,26,61,106
86,58,57,123
105,89,61,105
16,77,55,104
45,38,96,109
123,67,52,82
72,127,91,70
113,66,55,90
46,100,67,111
50,30,63,109
87,103,69,65
20,106,50,112
54,31,64,103
26,36,108,46
82,106,126,118
34,83,87,120
101,71,31,49
59,38,15,104
113,53,72,86
71,56,100,61
66,11,36,103
41,41,28,106
17,48,34,117
34,29,73,116
66,57,118,83
48,94,33,113
70,47,91,116
47,24,70,111
37,10,111,58
61,48,74,105
46,12,0,122
68,24,38,122
46,66,31,109
114,107,76,99
53,89,79,103
105,51,71,61
49,84,43,112
47,78,19,108
30,75,75,108
27,92,64,105
59,53,69,107
60,54,71,103
30,8,100,114
38,27,86,101
34,24,88,106
55,41,60,132
62,64,36,126
111,71,46,60
100,60,69,23
98,77,69,116
100,91,74,59
76,105,51,20
26,53,24,113
72,101,83,104
36,39,104,73
118,64,43,63
85,100,97,78
32,70,4,110
111,55,61,97
101,63,61,63
43,19,9,109
84,69,98,109
47,55,48,102
31,54,107,60
57,85,107,75
42,44,53,113
106,21,24,101
102,98,47,77
51,24,41,100
67,37,113,107
64,50,105,105
71,31,74,112
39,64,112,73
44,77,26,105
46,104,69,105
67,70,73,114
11,38,17,114
91,77,52,104
33,78,109,68
114,84,82,80
76,43,114,55
30,16,28,106
99,79,113,105
47,113,43,85
91,94,70,105
73,79,30,106
67,80,40,101
67,97,48,112
50,76,52,110
40,71,101,76
26,23,21,110
100,102,92,66
12,106,13,13
106,2,76,68
25,34,47,110
80,67,39,102
68,46,104,34
49,109,53,77
70,73,65,116
28,75,73,112
49,62,54,123
108,70,77,69
24,10,70,112
13,55,45,103
57,50,39,106
30,54,106,98
74,96,74,116
106,93,41,84
16,1,55,108
56,56,26,114
58,38,33,123
36,38,21,121
38,20,22,100
30,27,57,102
11,103,46,20
74,72,35,107
47,54,104,83
59,53,76,100
67,43,69,109
65,62,59,102
113,45,48,82
96,115,80,105
51,61,50,126
16,26,17,121
51,41,91,105
117,96,77,70
68,72,73,111
57,71,124,72
108,81,62,109
65,108,82,33
78,83,110,89
92,34,92,106
52,44,52,104
49,63,123,53
53,72,47,116
88,95,120,93
104,38,54,20
33,96,5,118
90,86,104,44
42,75,34,101
23,18,102,73
4,12,10,118
86,90,48,100
80,26,67,115
92,119,75,74
15,50,31,120
109,33,47,63
67,81,101,111
56,40,79,113
6,63,37,110
58,85,80,101
54,86,80,104
74,106,95,49
121,99,127,85
56,15,74,107
103,85,132,76
65,63,110,86
80,66,70,108
87,118,84,107
79,62,81,102
97,101,18,36
53,54,41,104
38,44,61,109
63,107,116,38
100,74,64,86
99,15,70,104
62,68,2,120
23,40,68,121
51,62,116,95
17,43,82,110
45,112,28,103
54,19,61,118
64,50,32,106
111,57,100,56
108,93,42,45
104,41,80,63
31,86,60,111
79,55,32,122
104,106,99,87
27,62,46,117
106,95,98,25
49,38,84,117
42,12,49,113
78,67,102,113
58,50,27,117
48,76,99,101
100,52,38,98
109,30,42,107
114,53,49,72
69,96,58,101
65,86,71,102
75,87,105,93
54,59,119,92
37,43,31,105
38,97,68,121
56,66,23,107
72,108,57,87
42,51,46,113
97,43,91,129
16,17,44,103
36,105,53,58
30,13,106,67
29,41,68,114
29,31,105,87
67,73,71,113
49,79,100,96
28,58,47,119
29,20,26,105
60,43,49,100
101,93,95,71
52,81,103,88
72,94,38,120
71,103,86,100
30,103,48,71
70,103,40,75
88,77,76,119
81,100,104,39
58,73,78,115
100,54,87,83
104,45,32,107
102,77,54,55
14,36,23,107
107,69,62,50
0,57,11,112
107,95,78,80
103,85,59,77
66,91,62,105
79,104,86,91
81,53,108,46
119,93,70,78
68,114,84,94
56,66,26,104
89,47,61,127
33,60,108,87
66,65,51,106
72,72,77,103
99,72,103,86
81,5,16,114
102,43,96,119
35,5,102,74
70,77,116,97
120,84,61,59
81,94,42,107
50,16,47,103
106,100,110,44
15,3,24,102
76,63,45,104
73,115,75,61
85,52,51,100
5,34,60,117
41,90,54,103
105,70,116,105
101,81,46,60
25,100,18,1
135,62,106,129
34,53,110,91
115,77,62,70
65,121,84,54
107,72,71,74
23,45,101,83
51,80,41,116
101,83,96,116
100,89,63,108
26,100,51,39
6,58,27,125
67,43,38,104
43,74,97,110
43,7,44,122
101,79,15,57
28,58,102,100
29,76,81,102
66,103,70,121
62,89,68,105
101,70,78,39
86,60,91,123
72,68,100,84
76,62,31,119
38,31,9,102
87,97,25,115
78,100,74,108
41,13,24,102
100,96,18,38
111,53,54,34
25,46,32,113
58,47,82,101
50,72,123,79
121,105,117,53
57,40,113,78
41,102,79,102
89,96,105,70
56,22,62,112
9,108,59,40
23,82,39,108
35,23,68,126
109,93,29,57
62,87,27,112
32,105,64,87
88,103,103,66
70,60,50,108
81,55,114,110
123,65,73,99
112,19,56,101
31,7,58,120
76,45,54,113
26,39,50,101
87,99,103,71
66,50,84,124
62,30,72,124
19,27,60,110
63,73,104,84
48,17,12,103
94,6,47,105
56,30,44,122
54,28,86,120
13,74,45,120
19,89,39,105
59,82,93,126
22,38,8,112
81,71,114,58
37,35,120,60
106,110,53,91
31,117,82,58
51,63,53,121
47,71,53,117
69,40,111,104
98,97,63,102
19,39,8,114
39,44,28,105
96,21,24,111
69,99,77,115
63,32,10,111
88,95,102,111
85,75,96,104
35,71,72,110
63,58,100,67
46,31,108,103
52,88,94,126
35,50,41,126
69,102,66,87
73,81,98,108
18,26,24,112
105,77,113,29
92,74,52,106
67,34,73,114
54,98,24,112
72,82,43,127
26,6,40,108
35,0,40,105
45,46,44,117
97,79,77,107
30,123,58,41
82,105,85,88
118,51,51,68
68,42,69,109
78,38,91,117
31,18,16,115
98,72,79,111
79,50,94,101
92,85,115,68
95,83,82,100
103,34,37,78
89,84,44,107
92,89,68,111
101,60,96,67
11,101,92,48
32,95,84,113
106,62,43,77
77,66,112,33
57,80,76,111
21,41,51,103
65,100,50,73
51,92,95,122
29,64,93,102
66,30,56,100
58,54,71,105
55,19,37,105
40,81,49,118
100,100,103,93
83,83,113,81
116,82,71,91
37,59,104,16
73,100,85,66
86,108,84,46
104,70,41,109
61,56,57,114
58,40,47,107
47,93,45,103
34,72,7,103
115,79,63,103
73,99,117,71
27,53,67,105
101,31,60,60
27,100,33,56
84,82,57,101
62,48,39,103
63,87,101,109
59,92,113,60
27,23,66,100
38,59,17,102
85,41,59,103
35,103,64,50
102,40,82,100
61,56,35,100
87,105,54,78
108,86,91,39
66,89,53,116
113,102,50,59
100,33,24,59
60,18,48,126
39,60,100,53
16,13,37,114
45,57,74,112
101,51,110,62
103,51,34,100
66,62,47,113
117,45,36,90
35,29,32,120
107,96,70,87
87,101,35,101
105,49,79,127
97,87,115,25
48,13,84,107
112,66,111,35
47,71,100,70
107,88,51,78
49,70,57,112
105,70,78,71
99,103,58,64
56,76,77,115
52,63,100,109
57,56,87,124
88,65,57,114
94,56,112,62
63,74,81,106
58,49,104,41
70,19,73,126
27,58,88,115
33,44,64,111
84,49,76,115
91,56,109,32
31,22,52,111
61,64,108,91
76,91,52,105
91,94,99,112
101,66,55,102
85,56,115,104
38,51,53,110
94,29,65,100
53,101,83,87
118,95,87,96
101,78,100,81
16,48,5,111
67,68,75,114
123,43,48,74
22,86,44,100
26,92,27,107
53,66,106,63
75,67,44,102
112,67,79,102
87,69,97,107
104,63,59,26
104,111,87,94
85,7,75,121
74,70,70,110
90,40,56,102
65,14,48,125
59,104,117,80
51,100,34,103
33,45,67,107
103,10,36,67
86,20,46,100
50,65,29,108
123,92,63,82
73,70,73,108
106,46,59,41
6,14,5,119
14,34,32,100
45,17,52,102
84,100,27,113
110,60,85,69
76,43,56,113
43,50,55,104
65,89,82,124
71,63,116,38
92,64,60,108
100,67,70,87
110,79,70,65
49,57,42,104
122,85,54,99
117,48,71,88
56,42,100,90
89,91,85,131
106,55,82,81
40,33,70,109
60,100,67,25
14,112,38,88
59,116,51,98
96,110,100,90
63,35,13,105
58,80,79,107
75,39,104,34
122,41,51,74
82,132,97,85
48,13,108,83
108,54,105,57
70,104,84,102
84,85,41,114
61,59,29,103
69,69,50,100
92,106,49,77
48,93,43,104
42,80,54,112
102,36,49,101
61,81,41,105
85,71,63,105
23,21,95,113
62,107,92,135
42,39,107,64
98,76,33,117
47,55,94,128
13,101,13,17
71,119,73,97
67,46,73,102
114,56,37,45
39,51,106,56
73,62,47,106
12,5,107,92
42,29,33,112
103,97,83,5
107,111,59,83
67,38,57,126
51,52,46,103
102,79,73,106
70,84,65,105
91,66,65,102
51,108,63,66
128,85,89,130
44,29,57,122
64,81,106,73
42,20,105,49
93,103,94,34
85,32,32,103
78,88,58,100
81,117,60,66
57,56,31,108
73,17,102,60
55,92,67,110
84,68,21,115
90,84,44,106
29,102,104,89
104,100,70,86
100,24,41,87
98,109,59,58
55,62,71,100
75,76,110,99
19,41,44,112
67,100,118,75
92,69,113,50
67,113,43,101
31,67,37,117
104,64,57,99
116,60,53,59
98,98,90,110
123,29,66,34
37,32,72,111
53,60,27,112
104,63,62,95
80,101,39,104
33,80,59,116
107,69,45,67
61,66,24,101
49,90,80,105
48,63,103,74
35,93,56,104
68,48,109,63
109,39,101,111
45,69,57,117
93,94,122,87
106,26,108,48
95,82,44,103
80,81,62,101
63,53,64,108
79,22,79,108
47,56,84,101
92,100,74,94
65,91,28,104
9,45,24,102
74,37,85,128
38,103,55,56
70,58,85,111
61,53,73,101
68,53,24,107
131,67,38,124
75,102,53,94
75,87,25,101
63,45,42,102
44,49,90,105
83,56,100,121
51,88,117,104
91,60,54,119
87,54,101,82
105,66,66,51
64,52,100,36
48,26,101,113
80,29,116,99
13,104,66,69
41,110,50,87
69,28,66,125
130,100,53,77
27,21,12,120
115,62,86,97
47,102,64,111
44,79,60,105
69,57,23,103
56,68,23,105
22,32,120,78
115,82,56,71
75,85,60,104
48,50,41,113
95,65,62,102
43,51,103,91
38,72,111,67
100,71,60,93
86,101,73,28
34,105,14,63
54,75,59,100
38,67,42,105
101,60,83,80
120,86,91,63
22,104,59,103
66,59,53,110
53,67,30,102
112,15,92,105
115,86,54,69
25,16,39,100
36,24,55,101
57,105,53,37
102,93,99,102
53,45,36,118
52,103,21,76
75,126,30,93
74,35,34,109
67,96,121,112
90,77,52,105
78,91,46,109
49,85,53,101
129,103,16,76
82,107,84,87
61,27,43,121
35,31,36,114
10,65,73,104
58,56,50,124
56,37,20,103
40,78,97,109
25,96,78,125
14,84,41,113
56,27,112,93
52,55,30,115
82,104,99,75
11,26,51,128
56,88,68,112
10,115,59,104
75,94,108,83
42,25,61,124
24,2,49,105
88,59,39,102
82,63,31,112
22,82,114,70
54,95,30,109
35,77,65,111
98,63,127,108
23,74,91,100
61,60,100,31
25,1,53,101
62,114,35,41
91,44,104,121
9,62,42,103
40,101,49,26
69,99,90,102
22,45,12,101
113,38,86,87
86,76,57,105
108,34,44,66
60,48,37,107
103,33,43,109
71,107,97,85
86,104,81,89
96,58,68,102
21,69,24,102
50,6,87,109
39,51,71,127
30,14,0,100
41,36,81,130
44,40,22,110
62,88,30,108
88,128,84,60
30,88,87,119
35,33,70,114
100,85,50,125
68,29,50,105
96,107,56,101
71,64,13,104
55,101,83,85
32,58,100,62
23,14,79,100
127,44,62,91
102,83,27,112
99,54,64,107
63,120,80,61
112,55,14,71
98,110,59,93
48,67,71,102
62,78,55,129
90,106,119,81
85,66,55,118
108,88,66,98
72,52,55,109
58,25,67,102
96,113,109,42
95,82,79,104
21,23,20,116
30,77,79,102
76,51,60,101
25,100,42,49
41,32,94,121
37,21,28,130
67,101,59,61
25,82,73,108
97,28,54,109
101,35,108,116
12,86,45,109
69,99,101,91
30,52,65,105
80,126,59,59
45,35,119,89
109,69,47,99
26,36,44,110
2,46,42,126
89,80,75,116
94,63,29,102
66,39,41,106
105,70,5,72
62,37,82,107
4,46,21,109
88,55,43,102
35,82,66,105
26,55,48,123
65,109,66,84
104,21,34,93
106,90,91,37
67,23,100,62
85,54,85,100
48,79,57,104
84,41,56,107
89,85,135,87
88,104,99,33
43,105,82,58
72,4,104,72
75,88,76,121
73,36,68,111
103,29,76,116
92,47,108,77
102,87,41,58
49,62,101,76
16,50,27,123
47,26,38,105
80,128,90,26
