Player1,Player2,Player3,Player4
Smart_BaseAI,Smart_BaseAI,Smart_BaseAI,Smart_VoidFeatureAI
61,67,54,106
35,60,51,106
97,95,54,114
88,78,52,106
43,66,34,109
60,30,68,130
26,39,13,102
78,112,108,62
83,66,69,106
73,92,102,93
91,42,49,106
98,91,103,68
59,38,16,103
31,16,29,104
89,106,116,49
117,73,89,45
42,63,39,108
87,90,88,131
40,43,58,111
30,103,31,88
20,103,75,90
74,97,86,103
23,15,69,109
47,29,30,110
117,84,41,46
21,27,27,105
96,84,61,119
61,70,18,103
51,77,18,106
98,112,89,97
69,83,128,44
45,55,33,119
35,98,103,52
93,75,82,110
97,98,110,91
59,27,28,102
49,62,69,108
74,44,98,108
69,79,31,109
86,63,74,101
28,29,18,105
39,35,65,113
68,84,64,108
41,16,12,111
34,72,131,51
73,77,53,121
74,129,35,50
116,38,28,70
39,25,25,127
86,35,100,103
93,51,70,110
25,28,23,104
41,41,41,129
91,47,6,108
87,76,38,123
60,82,45,101
95,76,111,78
103,69,43,109
36,52,83,117
47,124,83,70
72,46,68,102
52,58,31,111
39,39,101,73
60,67,84,113
114,90,73,47
107,62,78,41
108,79,73,100
103,97,70,90
58,18,2,102
70,69,59,126
100,32,100,92
77,40,115,92
79,36,18,119
101,43,33,75
41,110,101,72
67,29,79,113
61,73,72,118
77,11,47,117
76,90,88,106
108,48,65,67
30,64,58,100
53,39,116,80
72,36,60,120
57,39,48,108
85,88,76,111
21,59,119,89
88,53,116,103
78,88,85,109
48,97,59,120
106,83,58,77
43,51,102,92
58,25,48,121
81,67,39,101
79,38,59,112
118,26,95,85
37,19,109,51
28,96,51,113
70,53,50,115
54,63,87,120
112,49,53,74
79,18,14,105
94,117,76,1
50,35,101,66
44,32,103,109
33,107,80,68
34,59,89,106
26,108,63,19
50,62,100,76
88,96,111,65
21,41,13,105
85,72,46,121
32,3,33,112
63,67,104,90
111,58,86,69
48,24,70,110
24,65,101,98
36,83,46,123
46,30,57,119
96,94,111,59
76,41,70,101
98,131,87,8
42,46,21,107
75,37,37,103
30,67,76,115
29,16,58,113
32,50,113,93
111,95,124,66
28,48,71,105
56,63,103,30
38,106,81,63
70,83,102,69
77,57,70,120
15,77,19,105
76,100,40,72
82,56,106,116
70,96,112,82
89,121,116,70
57,46,28,121
36,22,58,100
109,45,38,60
53,56,112,67
82,106,55,45
9,24,37,110
52,70,102,64
66,49,70,103
103,16,42,91
19,55,58,120
23,30,62,101
94,119,23,88
108,93,64,95
70,31,25,126
45,58,41,108
59,95,22,112
88,101,64,107
47,100,81,96
39,106,71,108
85,100,70,105
85,103,49,87
85,100,55,84
102,42,34,74
59,53,76,100
54,71,83,116
68,19,53,112
21,23,27,109
59,84,43,102
25,77,40,110
51,46,63,128
87,63,58,116
11,29,31,109
26,50,38,102
77,47,64,100
68,41,72,107
85,100,105,34
104,43,78,99
56,97,123,120
68,96,79,117
43,102,36,71
102,62,58,30
42,35,49,126
81,87,77,115
27,59,101,65
42,29,6,103
81,45,59,103
60,42,100,86
51,38,72,127
35,6,37,102
46,34,26,110
94,98,58,110
70,91,44,119
68,133,91,68
107,68,87,62
69,95,107,89
37,111,67,73
94,69,86,111
50,82,54,102
17,34,54,111
56,84,79,105
31,35,42,108
61,41,32,118
105,102,80,73
116,58,82,104
57,38,35,122
86,106,104,64
24,15,22,119
91,99,110,96
57,107,65,95
85,63,32,108
101,38,68,45
10,49,21,100
53,43,102,90
74,22,19,101
128,114,84,106
100,87,50,87
59,119,37,73
52,17,43,104
31,43,34,108
17,26,109,28
75,80,102,67
104,43,51,90
69,70,59,126
115,85,73,123
103,75,33,77
72,115,118,55
31,46,35,104
34,37,44,101
52,96,98,114
25,36,18,101
81,24,108,111
111,28,9,32
36,26,29,125
35,90,97,102
24,80,108,76
41,115,60,72
91,58,61,114
67,26,89,106
47,9,94,102
88,43,100,93
61,23,60,108
63,15,62,112
72,31,103,82
92,112,75,81
94,80,70,116
43,82,69,130
98,71,85,106
65,31,20,100
36,16,43,121
69,36,80,103
61,58,115,54
71,87,105,61
49,55,14,134
72,20,119,41
14,26,18,122
13,111,73,55
11,18,14,101
45,113,55,111
107,73,45,99
75,89,54,106
76,110,57,81
76,76,72,100
82,101,38,103
53,41,5,117
97,112,21,94
54,26,97,111
25,85,40,102
47,26,42,101
75,111,53,85
49,103,20,80
47,26,102,77
47,99,76,102
102,96,101,97
57,38,91,102
69,100,98,93
20,66,19,111
86,88,81,105
53,88,75,108
59,27,10,120
82,49,56,101
83,86,90,101
72,14,104,98
67,116,49,20
122,96,79,99
105,25,64,58
79,104,66,75
84,83,101,92
11,40,105,96
54,105,63,66
26,57,81,124
28,101,84,75
56,77,11,108
64,107,44,37
83,56,64,121
135,126,60,111
60,37,50,105
97,105,105,89
70,62,82,110
29,50,64,109
34,18,94,106
72,17,59,104
18,49,3,110
101,49,51,51
47,62,40,103
98,87,90,121
64,62,88,110
46,31,84,127
104,93,66,97
17,55,79,101
80,72,93,115
115,64,50,95
79,111,103,103
95,93,98,110
62,72,36,118
64,21,51,116
26,50,49,127
13,77,54,108
68,66,100,90
73,48,56,111
38,96,95,131
96,48,26,118
49,73,49,117
65,118,52,89
42,40,53,117
44,31,40,101
24,78,66,120
103,73,60,124
57,63,48,120
26,12,37,105
32,103,54,63
101,74,48,65
57,59,63,109
43,14,57,102
27,40,44,105
53,95,104,108
31,43,126,16
52,101,68,67
46,41,97,104
113,57,72,82
8,50,94,100
128,98,68,66
57,79,114,110
62,54,111,61
68,113,90,89
78,103,26,81
88,46,87,103
117,83,61,99
85,124,66,85
95,31,103,23
101,80,44,99
94,53,68,109
53,27,11,125
46,25,40,105
34,70,46,102
106,45,32,69
84,102,110,64
108,54,57,69
17,91,77,103
92,71,68,129
43,66,65,114
125,14,93,92
51,54,34,113
61,101,56,70
64,124,42,58
123,81,83,73
8,44,19,109
23,45,102,82
62,66,106,90
1,31,31,117
51,76,79,118
79,82,100,63
90,27,97,110
41,57,9,109
129,78,72,81
103,46,87,52
66,36,79,107
108,78,91,83
57,38,108,85
51,50,46,105
111,42,68,67
92,116,127,97
89,115,63,129
87,54,109,38
4,10,28,102
30,25,55,106
36,92,103,93
40,33,76,103
36,23,18,103
81,37,106,64
34,22,17,107
101,54,84,85
54,66,105,99
43,18,16,103
91,80,106,83
87,54,115,32
41,69,100,42
48,94,105,41
84,63,65,112
91,99,105,65
95,85,117,99
63,55,56,114
67,106,53,26
61,100,96,103
44,24,102,46
51,61,21,119
69,113,17,89
85,109,28,102
91,111,88,34
49,19,43,105
44,63,42,103
40,109,74,29
106,77,94,83
48,49,13,106
92,78,10,108
54,66,67,101
63,68,48,109
101,116,91,52
56,56,57,119
77,108,41,62
17,23,56,120
117,59,99,85
78,114,64,68
28,104,97,59
53,87,42,106
53,76,102,57
90,87,105,78
67,66,89,102
90,46,115,73
48,26,41,101
101,51,23,77
58,49,117,100
68,89,102,29
79,60,41,108
61,92,55,116
110,28,56,94
35,13,37,131
105,87,75,57
47,56,29,120
86,54,66,118
78,68,64,114
76,74,105,69
36,70,114,32
81,95,102,46
100,58,57,73
44,116,65,99
63,50,39,100
65,87,67,105
54,20,103,75
35,61,89,103
96,109,92,99
60,51,39,102
10,21,27,122
97,76,101,86
98,66,129,67
70,103,77,74
64,54,34,100
21,41,87,103
78,80,116,86
70,91,60,103
59,86,39,104
60,95,61,108
34,37,72,109
104,98,48,74
44,42,94,108
21,37,107,87
108,69,81,66
108,126,87,39
36,10,30,104
42,53,36,121
99,64,93,104
59,101,66,62
81,93,113,109
87,102,38,97
94,64,97,105
15,119,78,76
72,109,21,86
42,92,115,75
58,25,64,105
113,47,60,68
74,27,80,107
57,124,72,71
35,36,31,114
82,81,97,100
48,62,77,101
102,49,122,123
84,119,55,66
76,57,80,111
45,63,128,16
27,6,10,101
82,103,77,98
43,14,22,101
82,80,111,87
16,17,46,101
83,61,33,111
111,31,43,67
113,61,41,109
95,36,101,56
15,46,41,114
20,18,42,100
78,83,63,100
64,54,31,103
48,58,79,103
82,77,49,116
62,39,37,114
51,38,92,107
61,118,33,112
96,53,74,101
0,18,40,122
68,102,101,89
116,75,110,23
101,72,21,58
78,42,19,113
53,100,95,112
49,46,19,102
83,28,103,74
74,55,94,101
44,74,109,97
64,92,65,103
22,19,127,48
80,102,88,90
80,103,52,89
116,82,95,67
14,93,67,114
101,77,59,87
44,89,108,83
32,31,43,110
37,47,103,65
12,76,97,103
43,82,56,107
72,117,85,86
54,76,105,89
54,61,110,63
12,37,22,109
51,100,58,43
45,49,115,79
103,20,56,37
71,54,26,101
80,50,116,78
68,32,10,106
52,29,83,124
95,64,65,100
64,67,93,100
80,37,68,103
90,54,44,100
64,46,61,117
50,65,66,107
57,101,84,46
45,72,65,106
47,51,87,103
47,78,52,111
105,28,8,39
42,115,88,79
113,51,86,110
52,56,65,115
52,78,48,110
22,57,36,101
41,21,41,113
88,43,106,87
48,43,82,115
74,42,40,132
65,77,96,122
104,45,59,80
123,49,33,83
78,38,66,106
89,70,63,102
19,105,37,91
80,92,29,123
44,30,36,106
110,81,48,49
81,84,70,125
44,72,122,50
61,76,65,122
102,61,111,86
100,96,48,116
22,115,34,9
122,99,132,79
66,60,28,134
102,49,38,63
40,66,106,76
111,116,121,48
82,108,109,97
63,102,49,74
73,55,96,100
57,41,54,100
84,60,7,101
67,33,80,108
12,76,96,104
63,33,44,112
102,53,65,68
66,93,100,65
38,36,101,41
57,102,45,48
30,32,54,100
48,46,18,104
72,67,83,102
109,54,75,86
94,104,79,47
19,62,61,110
66,51,80,127
68,50,63,107
101,5,44,102
44,121,29,22
28,55,90,115
76,51,107,90
104,49,76,95
68,78,66,112
27,40,49,100
45,38,69,100
29,50,62,111
52,105,53,78
46,80,61,101
111,95,100,18
80,48,112,12
69,112,43,100
26,23,80,123
29,57,125,77
20,102,79,51
11,59,80,102
76,89,51,108
107,67,54,96
78,49,53,108
81,93,63,123
25,87,35,105
52,49,65,122
38,116,70,64
100,34,70,84
96,49,112,103
28,44,66,114
82,86,91,101
95,19,122,52
26,35,111,44
37,63,39,113
69,30,87,102
32,54,58,108
7,49,91,105
38,73,97,116
35,51,66,100
69,76,64,115
70,79,37,102
35,39,42,100
97,70,120,109
88,74,110,88
103,67,58,96
45,79,17,111
80,95,119,66
119,26,49,58
59,49,28,116
78,28,33,113
72,49,101,66
84,112,45,83
85,109,115,51
78,47,110,53
81,55,119,69
93,115,45,71
52,39,61,100
52,87,31,118
115,43,56,38
101,42,50,59
62,100,102,60
90,86,80,104
22,41,52,101
60,55,25,112
90,63,117,90
80,94,68,118
62,83,73,106
42,45,63,102
92,105,42,85
96,65,60,103
98,58,91,113
27,44,38,107
78,52,55,103
95,102,90,109
29,70,36,117
97,53,25,113
41,80,103,100
86,92,77,105
96,29,49,114
41,103,70,38
89,95,65,111
111,63,65,13
61,105,74,84
111,70,101,42
6,59,35,116
79,45,64,100
75,127,63,59
4,7,28,105
35,49,68,100
92,111,60,61
46,109,50,47
70,99,108,83
31,30,54,101
65,74,81,104
108,83,68,65
55,111,46,40
19,70,12,115
29,12,24,115
31,38,77,106
111,90,79,116
128,76,117,75
59,62,103,64
25,101,49,41
17,4,10,113
66,88,84,122
69,109,76,106
54,109,93,32
61,114,85,64
67,63,19,103
100,52,76,96
6,51,101,22
112,75,49,52
73,16,107,92
35,1,63,117
46,97,105,112
45,31,114,98
8,58,67,119
40,24,35,117
