Player1,Player2,Player3,Player4
Smart_BaseAI,Smart_BaseAI,Smart_BaseAI,Smart_VoidFeatureAI
47,75,66,100
86,92,90,128
103,23,37,53
22,56,27,111
52,78,83,111
71,18,50,113
92,58,73,101
135,101,43,81
29,76,82,101
102,40,53,57
59,31,51,111
38,113,50,87
62,48,78,100
74,103,59,88
93,65,66,100
44,101,41,66
66,14,62,110
62,36,106,48
103,61,72,88
106,81,106,103
7,77,17,115
76,132,111,77
21,76,45,110
85,105,45,89
97,49,38,104
35,35,44,102
92,44,45,107
41,97,41,109
44,0,48,124
16,2,45,117
9,66,25,116
78,92,79,111
16,86,85,101
88,15,76,109
50,40,23,103
66,33,79,110
90,52,110,36
17,87,6,106
56,97,84,123
85,66,120,89
55,39,42,116
100,66,35,87
36,34,41,105
41,4,105,66
103,52,69,100
6,44,63,103
94,24,99,107
56,73,10,113
92,101,41,90
33,21,100,98
121,63,85,91
43,51,121,73
45,5,65,101
36,51,54,111
68,73,76,107
7,19,44,110
55,100,81,52
109,28,108,79
42,33,67,110
82,117,96,65
27,67,56,102
31,36,62,123
40,57,105,14
110,94,48,72
111,81,95,73
35,50,63,104
48,112,98,102
59,75,112,114
82,48,91,103
109,63,40,40
70,81,87,122
72,40,116,60
38,50,101,27
59,68,58,103
62,100,26,100
26,55,103,68
82,53,46,107
97,35,92,100
33,109,44,66
23,100,84,81
75,43,59,111
47,103,44,58
20,48,94,126
33,104,53,62
70,79,37,102
101,40,88,95
55,104,90,111
28,53,64,107
76,44,57,111
32,23,108,53
115,79,85,81
56,101,46,85
116,26,42,104
69,43,71,105
63,100,94,103
47,52,14,103
110,105,69,76
66,93,89,112
103,53,93,75
28,50,115,23
98,42,46,102
46,93,73,112
58,65,59,106
73,40,91,120
14,43,44,115
52,101,23,76
56,10,73,113
53,29,108,62
75,26,72,115
93,66,109,92
18,40,52,106
74,14,61,103
104,78,66,76
77,36,59,116
87,35,104,62
73,47,104,64
96,42,107,79
69,31,46,106
99,71,41,113
80,46,116,82
26,44,37,109
51,11,82,108
73,107,73,107
71,32,81,104
111,77,79,93
58,23,67,104
76,106,82,60
54,88,44,102
65,82,126,51
13,88,44,107
110,84,87,79
12,34,28,106
100,88,77,95
50,35,28,103
62,112,54,96
91,100,50,83
72,92,58,102
47,2,26,105
28,129,77,90
79,66,66,113
22,73,81,112
29,63,47,113
97,108,75,80
98,93,100,105
6,4,22,112
77,57,48,106
59,76,116,37
42,44,77,125
43,54,79,112
46,64,65,113
82,110,103,65
88,106,80,122
101,87,17,83
113,41,54,80
80,64,116,100
70,126,52,76
23,5,38,114
53,17,66,116
104,33,27,88
105,50,95,110
